"","smapc_from_1_to_1","smapc_from_5_to_1","smapc_from_lag1_to_1","smapc_from_lag2_to_1","smapc_from_lag3_to_1","smapc_from_lag4_to_1","smapc_from_lag5_to_1","smapc_from_lag6_to_1","smapc_from_lag7_to_1","smapc_from_lag8_to_1","smapc_from_lag9_to_1","const_for_1","smapc_from_2_to_2","smapc_from_lag1_to_2","smapc_from_lag2_to_2","smapc_from_lag3_to_2","smapc_from_lag4_to_2","smapc_from_lag5_to_2","smapc_from_lag6_to_2","smapc_from_lag7_to_2","smapc_from_lag8_to_2","smapc_from_lag9_to_2","smapc_from_lag10_to_2","smapc_from_lag11_to_2","smapc_from_lag12_to_2","smapc_from_lag13_to_2","smapc_from_lag14_to_2","smapc_from_lag15_to_2","smapc_from_lag16_to_2","smapc_from_lag17_to_2","smapc_from_lag18_to_2","smapc_from_lag19_to_2","smapc_from_lag20_to_2","smapc_from_lag21_to_2","smapc_from_lag22_to_2","smapc_from_lag23_to_2","const_for_2","smapc_from_3_to_3","smapc_from_lag1_to_3","smapc_from_lag2_to_3","smapc_from_lag3_to_3","smapc_from_lag4_to_3","smapc_from_lag5_to_3","smapc_from_lag6_to_3","const_for_3","smapc_from_4_to_4","smapc_from_8_to_4","smapc_from_lag1_to_4","smapc_from_lag2_to_4","smapc_from_lag3_to_4","smapc_from_lag4_to_4","smapc_from_lag5_to_4","smapc_from_lag6_to_4","smapc_from_lag7_to_4","smapc_from_lag8_to_4","smapc_from_lag9_to_4","const_for_4","smapc_from_5_to_5","smapc_from_14_to_5","smapc_from_15_to_5","smapc_from_lag1_to_5","smapc_from_lag2_to_5","smapc_from_lag3_to_5","smapc_from_lag4_to_5","smapc_from_lag5_to_5","smapc_from_lag6_to_5","smapc_from_lag7_to_5","smapc_from_lag8_to_5","smapc_from_lag9_to_5","smapc_from_lag10_to_5","smapc_from_lag11_to_5","smapc_from_lag12_to_5","smapc_from_lag13_to_5","smapc_from_lag14_to_5","smapc_from_lag15_to_5","smapc_from_lag16_to_5","smapc_from_lag17_to_5","smapc_from_lag18_to_5","smapc_from_lag19_to_5","smapc_from_lag20_to_5","smapc_from_lag21_to_5","const_for_5","smapc_from_6_to_6","smapc_from_lag1_to_6","smapc_from_lag2_to_6","smapc_from_lag3_to_6","smapc_from_lag4_to_6","smapc_from_lag5_to_6","smapc_from_lag6_to_6","smapc_from_lag7_to_6","smapc_from_lag8_to_6","smapc_from_lag9_to_6","smapc_from_lag10_to_6","smapc_from_lag11_to_6","smapc_from_lag12_to_6","smapc_from_lag13_to_6","smapc_from_lag14_to_6","smapc_from_lag15_to_6","smapc_from_lag16_to_6","smapc_from_lag17_to_6","smapc_from_lag18_to_6","smapc_from_lag19_to_6","smapc_from_lag20_to_6","smapc_from_lag21_to_6","smapc_from_lag22_to_6","smapc_from_lag23_to_6","const_for_6","smapc_from_7_to_7","smapc_from_3_to_7","smapc_from_11_to_7","smapc_from_lag1_to_7","smapc_from_lag2_to_7","smapc_from_lag3_to_7","smapc_from_lag4_to_7","smapc_from_lag5_to_7","smapc_from_lag6_to_7","smapc_from_lag7_to_7","const_for_7","smapc_from_8_to_8","smapc_from_9_to_8","smapc_from_13_to_8","smapc_from_lag1_to_8","smapc_from_lag2_to_8","smapc_from_lag3_to_8","smapc_from_lag4_to_8","smapc_from_lag5_to_8","smapc_from_lag6_to_8","smapc_from_lag7_to_8","smapc_from_lag8_to_8","smapc_from_lag9_to_8","smapc_from_lag10_to_8","smapc_from_lag11_to_8","const_for_8","smapc_from_9_to_9","smapc_from_lag1_to_9","smapc_from_lag2_to_9","smapc_from_lag3_to_9","smapc_from_lag4_to_9","const_for_9","smapc_from_10_to_10","smapc_from_11_to_10","smapc_from_12_to_10","smapc_from_lag1_to_10","smapc_from_lag2_to_10","smapc_from_lag3_to_10","smapc_from_lag4_to_10","smapc_from_lag5_to_10","smapc_from_lag6_to_10","smapc_from_lag7_to_10","smapc_from_lag8_to_10","smapc_from_lag9_to_10","smapc_from_lag10_to_10","smapc_from_lag11_to_10","smapc_from_lag12_to_10","smapc_from_lag13_to_10","smapc_from_lag14_to_10","smapc_from_lag15_to_10","smapc_from_lag16_to_10","smapc_from_lag17_to_10","smapc_from_lag18_to_10","smapc_from_lag19_to_10","const_for_10","smapc_from_11_to_11","smapc_from_6_to_11","smapc_from_lag1_to_11","smapc_from_lag2_to_11","smapc_from_lag3_to_11","smapc_from_lag4_to_11","smapc_from_lag5_to_11","smapc_from_lag6_to_11","const_for_11","smapc_from_12_to_12","smapc_from_3_to_12","smapc_from_lag1_to_12","smapc_from_lag2_to_12","smapc_from_lag3_to_12","smapc_from_lag4_to_12","smapc_from_lag5_to_12","smapc_from_lag6_to_12","smapc_from_lag7_to_12","smapc_from_lag8_to_12","smapc_from_lag9_to_12","smapc_from_lag10_to_12","smapc_from_lag11_to_12","const_for_12","smapc_from_13_to_13","smapc_from_lag1_to_13","smapc_from_lag2_to_13","smapc_from_lag3_to_13","smapc_from_lag4_to_13","smapc_from_lag5_to_13","smapc_from_lag6_to_13","smapc_from_lag7_to_13","smapc_from_lag8_to_13","smapc_from_lag9_to_13","smapc_from_lag10_to_13","smapc_from_lag11_to_13","const_for_13","smapc_from_14_to_14","smapc_from_5_to_14","smapc_from_lag1_to_14","smapc_from_lag2_to_14","smapc_from_lag3_to_14","smapc_from_lag4_to_14","const_for_14","smapc_from_15_to_15","smapc_from_11_to_15","smapc_from_lag1_to_15","smapc_from_lag2_to_15","smapc_from_lag3_to_15","smapc_from_lag4_to_15","smapc_from_lag5_to_15","smapc_from_lag6_to_15","smapc_from_lag7_to_15","smapc_from_lag8_to_15","smapc_from_lag9_to_15","smapc_from_lag10_to_15","smapc_from_lag11_to_15","smapc_from_lag12_to_15","smapc_from_lag13_to_15","smapc_from_lag14_to_15","smapc_from_lag15_to_15","smapc_from_lag16_to_15","smapc_from_lag17_to_15","smapc_from_lag18_to_15","const_for_15"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696794853559713,0.417084498006058,0.0427022049502753,-0.0315694007656837,-0.214051401823094,0.0307231165174594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234619365737854,0.204685105560916,0.213952515958349,-0.169800783152306,-0.0905584699049978,-0.0596531742195019,0.00225921463227698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680317762117809,0.397508275013169,0.0565293051906673,-0.0136797540792519,-0.198782303987364,0.0409757270884291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0482518198958502,0.211529231998233,-0.000601304696490773,-0.0607781536865736,-0.0545456209656194,-0.0658290323823913,0.011848147694515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255558913113016,-0.00425913877741234,-0.0164245830378411,-0.0110892528607787,-0.011405888095277,-0.0233222711360559,-0.024434497407475,-0.0199240466817101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708145265982158,0.409211017582257,0.00429964272616395,-0.0420945775269503,-0.169002417702711,0.0320427310324721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17023935969628,-0.00193007879747642,-0.364754598311085,0.0351694569737483,0.193424414325632,-0.177050166131696,0.00967185789637469,-0.0467408021746775,0.0108484092994219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0606859369599828,0.221906612806549,-0.0359817836253091,-0.057477399398724,-0.0530003210496533,-0.0668257430579714,0.00638189149019738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256009701359495,-0.00399330408954714,-0.0164559722776088,-0.0121606991018744,-0.0109599787465148,-0.0228317424211376,-0.0243295700773709,-0.0198114926597583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469034983763672,0.0673952812809866,-0.031439604466823,0.223921986279337,0.202980257449979,-0.0341109287720411,-0.0268739613709375,-0.0859985308041528,-0.0164522334855613,-0.12290433421093,-0.00532489952365557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739324721180894,0.437564196526287,-0.0159634714946171,-0.0486599064148339,-0.173907170530736,0.0374841985644122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18242844002085,-0.0036495061884491,-0.367787623121669,0.0396477235903821,0.191426045911682,-0.180270679289436,0.0128043763179863,-0.0503051140081141,0.0122862732515132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588375149393313,0.210425364630209,-0.00670014248173416,-0.0717841430752438,-0.0526972545745914,-0.0627794667880356,0.0058888980028089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25613864758841,-0.00409624572697544,-0.0173652754572718,-0.0123147381969696,-0.010947752003569,-0.0226808090510666,-0.0239301892910674,-0.0199130425611664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476596333750993,0.0600115968539788,-0.0384499859159112,0.224822916680766,0.193725339901778,-0.0215853219217176,-0.0201269948799956,-0.0893468379110559,-0.0227132289485449,-0.119778717991822,-0.00818127240360583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779563580844689,0.431499319454883,-0.0770184470217384,-0.0451232488033519,-0.1452826587445,0.0376751886210628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18156003334743,-0.00219421248463338,-0.370000656600461,0.0404732802621146,0.18612809804595,-0.173930055909149,0.0105409465521791,-0.0495969431520037,0.0104516913203709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571640033579561,0.212690362822931,-0.00969117543567787,-0.0576786844393803,-0.0449427955837685,-0.0645442502705083,0.00777106223773086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.0171305080734343,0.124073704930476,0.00270538753393708,0.0493175279937361,-0.0121564642843404,0.0117425336763636,-0.00634177898956587,-0.00159279307848235,0.0242035338171507,0.00495208024198036,-0.00610767905665941,-0.0496947698876944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257780933480339,-0.00447651605474665,-0.0178374528013489,-0.0123849844234585,-0.0111445333535206,-0.0228359103387731,-0.0238016261464542,-0.0199308249930763,0.317466849137487,0.141789103183513,0.192608137716948,-0.0100592347235263,0.0526663984177859,-0.0917587051130724,0.0304469770264043,-0.0358582028069154,-0.0336358536192188,0.0124447836663775,-0.106971353004404,-0.0130263828038351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.480913190286975,0.0641314650745807,-0.0319474629088759,0.228726899853334,0.211607689884169,-0.0361334245412377,-0.0230866913081225,-0.0995506284372089,-0.0143882315752309,-0.124116535178311,-0.0060100475445163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806616314768291,0.436880108485166,-0.137638749007297,-0.0540123729190752,-0.111051060760468,0.0351066474960069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15780374417613,0.00538505394868816,-0.44791300290416,0.0708807566168689,0.194889592203304,-0.178647024571431,0.0267188990810909,-0.0435676608131112,0.00745180242254393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0606034279699993,0.211545663919116,-0.00860065370979887,-0.0562322834327947,-0.0517383550073255,-0.0707851548611731,0.00669794457409935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
